how long ago was this	when did the pain start	the pain started about four or five days ago.	when did the pain start	True	00000000	FF000000	(3, 100)
can you describe the pain to me	describe the pain	it's a dull ache right in the middle of my lower back.	describe the pain	True	00000000	FF000000	(3, 101)
how severe is the pain	how intense is the pain	[ fear2 ]it is pretty bad. my back hurts all the time and i can't even work.	how intense is the pain	True	00000000	FF000000	(3, 102)
i'm sorry. is the pain constant or intermittent	is the pain constant	[ fear2 ]it is pretty constant although sometimes it is a little better or worse.  i hope that you can help make it better.  i really need to get back to my life.	is the pain constant	True	00000000	FF000000	(3, 103)
i understand how this can interefere with your work.	have you been able to work	every day i try and i can do some little things but i really can't lift anything or get under the cars so i haven't been very productive.	have you been able to work	True	00000000	FF000000	(3, 104)
is there anything at all that improves the pain or makes it worse	that must be awful	thank you for your concern.	that must be awful	True	00000000	FF000000	(3, 105)
does anything make the pain worse or better	what makes the pain worse	[ pain3 ]bending down and moving makes it feel a lot worse.  the other day i couldn't even pick up a car part off of the bottom shelf.	what makes the pain worse	True	00000000	FF000000	(3, 106)
hello mr. wilkins, my name is rachel, i'll be taking some of your information today. are you comfortable talking here	you seem uncomfortable	i'm afraid i don't understand that question.	<None>	False	FFFFFF00	FF00B0F0	(4, 107)
are you comfortable	you seem uncomfortable	i'm sorry, i don't understand that question. would you restate it?	<None>	False	FFFFC000	FF00B0F0	(4, 108)
what brings you in today	what brings you in today	i was hoping you could help me with my back pain, it really hurts! it has been awful.   i can barely even tie my shoes.	what brings you in today	True	00000000	FF000000	(4, 109)
okay, tell me more about the back pain.	tell me more about your back pain	my buddy was moving from the second floor in an apartment building.  i bent down to help lift the couch and my back has been hurting ever since.	tell me more	True	00000000	FF000000	(4, 110)
how long ago was that	when did the pain start	i'm afraid i don't understand that question.	<None>	False	FFFFFF00	FF00B0F0	(4, 111)
how long ago did you hurt your back	when did the pain start	i'm afraid i don't understand that question.	<None>	False	FFFFC000	FF00B0F0	(4, 112)
where exactly does it hurt	where is the pain	it is mostly in my lower back.	where is the pain	True	00000000	FF000000	(4, 113)
would you describe it as aching, stabbing, how exactly does it feel	is the pain sharp	it's a dull ache right in the middle of my lower back.	describe the pain	False	FF00B050	FF000000	(4, 114)
ok. does the pain spread anywhere else, or just in the back	are you having any other pain	no, just the back pain.	are you having any other pain	True	00000000	FF000000	(4, 115)
ok. if you had to rate it on a scal from 1 to 10, 10 being the worst, what would you give it	can you rate the pain	no, never.	have you had pain before	False	FF00B050	FF000000	(4, 116)
have you had any back problems before	have you had back pain before	no, never.	have you had pain before	False	FF00B050	FF000000	(4, 117)
is the pain constant, or does it come and go	is the pain constant	[ fear2 ]it is pretty constant although sometimes it is a little better or worse.  i hope that you can help make it better.  i really need to get back to my life.	is the pain constant	True	00000000	FF000000	(4, 118)
how is it affectin your life? i know you said you can't tie your shoes	how has this affected you	i'm sorry, i don't understand that question. would you restate it?	<None>	False	FF7030A0	FF00B0F0	(4, 119)
does anything make it worse	what makes the pain worse	[ pain3 ]bending down and moving makes it feel a lot worse.  the other day i couldn't even pick up a car part off of the bottom shelf.	what makes the pain worse	True	00000000	FF000000	(4, 120)
does anything help, or make it better	what makes the pain better	[ sadness2 ]the only thing that seems to help some is ibuprofen, and that doesn't help all that much.	what makes the pain better	True	00000000	FF000000	(4, 121)
how often are you taking that	how often do you take the ibuprofen	i'm afraid i don't understand that question.	<None>	False	FFFFFF00	FF00B0F0	(4, 122)
what dose of ibuprofen do you take	what was the dose	i'm not sure, i just took what it said on the bottle.  it was a red capsule if that helps.	what was the dose	True	00000000	FF000000	(4, 123)
ok. is there anyting else you want to tell me about the back pain	is there anything else i can help you with	no, thank you for seeing me.  hopefully we can get this pain taken care of and i can get back to work.	is there anything else i can help you with	True	00000000	FF000000	(4, 124)
absolutely. what do you do for work	what do you do for a living	i am an auto mechanic.  i have a garage a couple of blocks from here.  i do repairs and custom restorations.	what do you do for a living	True	00000000	FF000000	(4, 125)
ibet the back pain has really been affecting that	does the pain interfere with work	i'm afraid i don't understand that question.	<None>	False	FF7030A0	FF00B0F0	(4, 126)
now i'm going to ask you about your past medical history.	what is your past medical history	this back pain is really my first issue.	what is your past medical history	True	00000000	FF000000	(4, 127)
ok. have you had any major illnesses? cancer, diabetes, any bloop pressure or heart problems	any heart problems	nothing specific. just preventative.	any heart problems	True	00000000	FF000000	(4, 128)
ok. any hospitalizations or surgeries	any prior surgeries	i have never had any surgeries.	any prior surgeries	True	00000000	FF000000	(4, 129)
ok. are you taking any medications	are you taking any medication	i have been taking ibuprofen for a few days. addtopic(~othermedications)	are you taking any medication	True	00000000	FF000000	(4, 130)
ok. any vitamins or supplements	are you taking supplements	i'm taking saw palmetto. i'm not sure if it is considered an herbal supplement or what.	are you taking supplements	True	00000000	FF000000	(4, 131)
yes, it is, thank you.	thanks	[ happiness2 ]thank you	thanks	True	00000000	FF000000	(4, 132)
have you had any major injuries	have you ever been in an accident	i didn't.	did you injure yourself	False	FF00B050	FF000000	(4, 133)
ok. any allergies	do you have any allergies	i am not allergic to anything that i know of	do you have any allergies	True	00000000	FF000000	(4, 134)
ok, good. and i would like to know a little about your family medical history.	any family history of illness	i'm sorry, i don't understand that question. would you restate it?	<None>	False	FFFFFF00	FF00B0F0	(4, 135)
do you have any history of illnesses in your family	any family history of illness	i'm sorry, i don't understand that question. would you restate it?	<None>	False	FFFFC000	FF00B0F0	(4, 136)
are your parents still with you	are your parents living	i'm sorry, i don't understand that question. would you restate it?	<None>	False	FFFFFF00	FF00B0F0	(4, 137)
do your parents have any illnesses	any family history of illness	nothing that i can think of. my parents are healthy and they didn't have any unusual illnesses. i don't really know much about my grandparents.	any family history of illness	True	00000000	FF000000	(4, 138)
ok. how about brothers or sisters	do you have siblings	i have no brothers or sisters.	do you have siblings	True	00000000	FF000000	(4, 139)
ok. any children	do you have any children	i have no children.	do you have any children	True	00000000	FF000000	(4, 140)
ok. and then back to you, do you use any tobacco products	do you smoke	[ contempt1 ]no.  like all kids i tried a cigarette in high school but i hated it.	do you smoke	True	00000000	FF000000	(4, 141)
haha, good. do you drink alcohol	do you drink	a beer or 2 at football games, or a glass of wine now and then. nothing much more than that.	do you drink	True	00000000	FF000000	(4, 142)
ok. any drug use	do you use illegal drugs	i have been taking ibuprofen for a few days. addtopic(~othermedications)	are you taking any medication	False	FF00B050	FF000000	(4, 143)
ok.  and i know you're an auto mechanic, do you have a lot of stress at work	is your job stressful	not really.	is your job stressful	True	00000000	FF000000	(4, 144)
good. any problems with your mood, feeling sad a lot	do you have any problems urinating	no problems with	do you have any problems urinating	True	00000000	FF000000	(4, 145)
who lives with you at home	who do you live with	i live alone.  i have tried living with roommates but really it is much nicer to have my own space.  i am set in my ways and like to be able to relax without worrying about a roommate.	who do you live with	True	00000000	FF000000	(4, 146)
i know the feeling. are you romantically involved with anyone	are you dating anyone	i'm afraid i don't understand that question.	<None>	False	FFFFFF00	FF00B0F0	(4, 147)
are you sexually active	are you sexually active	i am not currently  sexually active.	are you sexually active	True	00000000	FF000000	(4, 148)
ok, now i know your main concern is the back pain, but are you having any other symptoms, headaches, trouble sleeping	what bothers you the most	[ sadness2 ]it's been going on for almost a week and i can't work.	what bothers you the most	True	00000000	FF000000	(4, 149)
any other pain	are you having any other pain	no, just the back pain.	are you having any other pain	True	00000000	FF000000	(4, 150)
ok. well i think i have all the information i need. is there anything else you need to tell me	is there anything else i can help you with	no, thank you for seeing me.  hopefully we can get this pain taken care of and i can get back to work.	is there anything else i can help you with	True	00000000	FF000000	(4, 151)
i hope so too. any questions before i go	do you have any questions	print(  [no] [no, i think that's all. thank you for your time])	do you have any questions	True	00000000	FF000000	(4, 152)
absolutely. i am going to go talk with the doctor, and we will figure out what our next steps are okay	i'll go report to the doctor	ok i hope you guys can figure something out.	i'll go report to the doctor	True	00000000	FF000000	(4, 153)
me. too. i will be back shortly.	goodbye	print([ happy2 ][goodbye then] [goodbye and thanks])	goodbye	True	00000000	FF000000	(4, 154)
hello, how are you doing today	how are you	[ pain2 ]well i would be doing pretty well if my back weren't hurting so badly.	how are you	True	00000000	FF000000	(5, 155)
your back is hurting? i am sorry to hear that. can you tell me more about it	tell me more about your back pain	my buddy was moving from the second floor in an apartment building.  i bent down to help lift the couch and my back has been hurting ever since.	tell me more	True	00000000	FF000000	(5, 156)
when did this happen	when did the pain start	the pain started about four or five days ago.	when did the pain start	True	00000000	FF000000	(5, 157)
how would you consider your pain level to be now	how intense is the pain	[ fear2 ]it is pretty bad. my back hurts all the time and i can't even work.	how intense is the pain	True	00000000	FF000000	(5, 158)
have you tried anything to make it feel better	what makes the pain better	i tried some ibuprofen, but i don't think that is helping very much.	have you tried anything for the pain	True	00000000	FF000000	(5, 159)
have you ever had any other problems with back pain	are you having any other pain	no, just the back pain.	are you having any other pain	True	00000000	FF000000	(5, 160)
have you had back pain before	have you had back pain before	no, never.	have you had pain before	False	FF00B050	FF000000	(5, 161)
is there anything else you are concerned about today	any other problems	the occasional need to urinate more frequently.	any other problems	True	00000000	FF000000	(5, 162)
tell me more about your occasional need to urinate more frequently.	describe the frequent urination	my buddy was moving from the second floor in an apartment building.  i bent down to help lift the couch and my back has been hurting ever since.	tell me more	False	FF00B050	FF000000	(5, 163)
i am going to ask a few questions about your past medical history now. do you have any allergies	do you have any allergies	i am not allergic to anything that i know of	do you have any allergies	True	00000000	FF000000	(5, 164)
have you had any past surgeries	any prior surgeries	i have never had any surgeries.	any prior surgeries	True	00000000	FF000000	(5, 165)
have you ever been hospitalized for any reason	have you ever been in the hospital	i have never had to stay in a hospital.	have you ever been in the hospital	True	00000000	FF000000	(5, 166)
is there anything in your family's medical history i should be aware of	any family history of illness	i'm afraid i don't understand that question.	<None>	False	FFFFFF00	FF00B0F0	(5, 167)
can you tell me about your family's medical history	how is your family	my parents are fine but i have no brothers and sisters.	how is your family	True	00000000	FF000000	(5, 168)
has your father had any illnesses	any family history of illness	nothing that i can think of. my parents are healthy and they didn't have any unusual illnesses. i don't really know much about my grandparents.	any family history of illness	True	00000000	FF000000	(5, 169)
is there a history of heart problems in your family	any heart problems in your family	no heart issues in my family.	any heart problems in your family	True	00000000	FF000000	(5, 170)
is there anything else about your family i should know	is there anything else i can help you with	no, thank you for seeing me.  hopefully we can get this pain taken care of and i can get back to work.	is there anything else i can help you with	True	00000000	FF000000	(5, 171)
hello mr. wilkins, what brings you into the office today	what brings you in today	hello doctor.  i am so glad to see you.	hello mr	False	FF00B050	FF000000	(6, 172)
what brings you into the office today	what brings you in today	i was hoping you could help me with my back pain, it really hurts! it has been awful.   i can barely even tie my shoes.	what brings you in today	True	00000000	FF000000	(6, 173)
how long have you noticed the backpain	how long have you had the pain	i'm afraid i don't understand that question.	<None>	False	FF7030A0	FF00B0F0	(6, 174)
when did it start	when did the pain start	the pain started about four or five days ago.	when did the pain start	True	00000000	FF000000	(6, 175)
how bad is the pain	how intense is the pain	[ fear2 ]it is pretty bad. my back hurts all the time and i can't even work.	how intense is the pain	True	00000000	FF000000	(6, 176)
does anything help with the pain	what makes the pain better	[ sadness2 ]the only thing that seems to help some is ibuprofen, and that doesn't help all that much.	what makes the pain better	True	00000000	FF000000	(6, 177)
does anything make it worse	what makes the pain worse	[ pain3 ]bending down and moving makes it feel a lot worse.  the other day i couldn't even pick up a car part off of the bottom shelf.	what makes the pain worse	True	00000000	FF000000	(6, 178)
how has this impacted your life	how has this affected you	[ fear1 ]i haven't been able to work.	how has this affected you	True	00000000	FF000000	(6, 179)
what do you do for work	what do you do for a living	i am an auto mechanic.  i have a garage a couple of blocks from here.  i do repairs and custom restorations.	what do you do for a living	True	00000000	FF000000	(6, 180)
has the back pain impacted your ability to work	do you have any hip pain	no, no back pain	do you have any hip pain	True	00000000	FF000000	(6, 181)
do you have any other medical problems	do you have any medical problems	no, not really.  i have always been pretty healthy.	do you have any medical problems	True	00000000	FF000000	(6, 182)
what about your parents? were they healthy	are your parents healthy	all of my grandparents are deceased.i didn't really know them or much about them. i don't even know how they died.	are your grandparents healthy	False	FF00B050	FF0070C0	(6, 183)
have you ever had any previous hospitilzations	have you ever been in the hospital	i'm sorry, i don't understand that question. would you restate it?	<None>	False	FF7030A0	FF00B0F0	(6, 184)
what medications are you currently taking	are you taking any medication	i took some ibuprofen for a few days.	what pills did you take	False	FF00B050	FF000000	(6, 185)
do you have any allergies	do you have any allergies	i am not allergic to anything that i know of	do you have any allergies	True	00000000	FF000000	(6, 186)
do you consume alcohol	do you drink	a beer or 2 at football games, or a glass of wine now and then. nothing much more than that.	do you drink	True	00000000	FF000000	(6, 187)
